"provider","channel_type","model","example","status","reference","next_action"
"openai","50","gpt-live-transcribe","transcription","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/speech-to-text","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","gpt-realtime","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","gpt-realtime-1.5","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","gpt-realtime-2","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","gpt-realtime-2.1","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","gpt-realtime-2.1-mini","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","gpt-realtime-2025-08-28","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","gpt-realtime-mini","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","gpt-realtime-mini-2025-12-15","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","gpt-realtime-translate","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","gpt-realtime-whisper","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","gpt-transcribe","transcription","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/speech-to-text","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","o1","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","o1-2024-12-17","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","o1-mini","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","o1-mini-2024-09-12","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","o1-preview","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","o1-preview-2024-09-12","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","o1-pro","responses","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/migrate-to-responses","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","o1-pro-2025-03-19","responses","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/migrate-to-responses","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","o3","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","o3-2025-04-16","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","o3-deep-research","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"openai","50","o3-deep-research-2025-06-26","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"openai","50","o3-mini","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","o3-mini-2025-01-31","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","o3-pro","responses","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/migrate-to-responses","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","o3-pro-2025-06-10","responses","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/migrate-to-responses","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","o4-mini","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","o4-mini-2025-04-16","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","o4-mini-deep-research","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"openai","50","o4-mini-deep-research-2025-06-26","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"openai","50","omni-moderation-2024-09-26","moderation","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/moderations/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","omni-moderation-latest","moderation","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/moderations/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","sora-2","video","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/video-generation","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","sora-2-pro","video","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/video-generation","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","text-ada-001","completions","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","text-babbage-001","completions","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","text-curie-001","completions","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","text-davinci-002","completions","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","text-davinci-003","completions","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","text-davinci-edit-001","completions","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","text-embedding-3-large","embeddings","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/embeddings/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","text-embedding-3-small","embeddings","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/embeddings/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","text-embedding-ada-002","embeddings","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/embeddings/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","text-moderation-007","moderation","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/moderations/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","text-moderation-latest","moderation","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/moderations/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","text-moderation-stable","moderation","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/moderations/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","tts-1","speech","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/audio/subresources/speech/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","tts-1-1106","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"openai","50","tts-1-hd","speech","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/audio/subresources/speech/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"openai","50","tts-1-hd-1106","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"openai","50","whisper-1","transcription","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/speech-to-text","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","aqa","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"geminiv2","51","gemini-2.0-flash","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-2.0-flash-image","unverified","native-contract-and-billing-review-required","https://ai.google.dev/gemini-api/docs/image-generation","Review the native request/response, metering and standard conversion; do not infer unsupported from this label."
"geminiv2","51","gemini-2.0-flash-lite","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-2.5-computer-use-preview","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"geminiv2","51","gemini-2.5-computer-use-preview-10-2025","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"geminiv2","51","gemini-2.5-flash","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-2.5-flash-image","unverified","native-contract-and-billing-review-required","https://ai.google.dev/gemini-api/docs/image-generation","Review the native request/response, metering and standard conversion; do not infer unsupported from this label."
"geminiv2","51","gemini-2.5-flash-image-preview","unverified","native-contract-and-billing-review-required","https://ai.google.dev/gemini-api/docs/image-generation","Review the native request/response, metering and standard conversion; do not infer unsupported from this label."
"geminiv2","51","gemini-2.5-flash-lite","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-2.5-flash-lite-preview","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-2.5-flash-lite-preview-09-2025","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-2.5-flash-native-audio","gemini_live","existing-example-not-requalified","https://ai.google.dev/gemini-api/docs/live-api","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-2.5-flash-native-audio-preview-09-2025","gemini_live","existing-example-not-requalified","https://ai.google.dev/gemini-api/docs/live-api","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-2.5-flash-native-audio-preview-12-2025","gemini_live","existing-example-not-requalified","https://ai.google.dev/gemini-api/docs/live-api","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-2.5-flash-preview","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-2.5-flash-preview-09-2025","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-2.5-flash-preview-tts","unverified","native-contract-and-billing-review-required","https://ai.google.dev/gemini-api/docs/speech-generation","Review the native request/response, metering and standard conversion; do not infer unsupported from this label."
"geminiv2","51","gemini-2.5-pro","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-2.5-pro-preview","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-2.5-pro-preview-tts","unverified","native-contract-and-billing-review-required","https://ai.google.dev/gemini-api/docs/speech-generation","Review the native request/response, metering and standard conversion; do not infer unsupported from this label."
"geminiv2","51","gemini-3-flash-preview","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-3-pro-image","unverified","native-contract-and-billing-review-required","https://ai.google.dev/gemini-api/docs/image-generation","Review the native request/response, metering and standard conversion; do not infer unsupported from this label."
"geminiv2","51","gemini-3-pro-image-preview","unverified","native-contract-and-billing-review-required","https://ai.google.dev/gemini-api/docs/image-generation","Review the native request/response, metering and standard conversion; do not infer unsupported from this label."
"geminiv2","51","gemini-3-pro-preview","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-3.1-flash-image","unverified","native-contract-and-billing-review-required","https://ai.google.dev/gemini-api/docs/image-generation","Review the native request/response, metering and standard conversion; do not infer unsupported from this label."
"geminiv2","51","gemini-3.1-flash-image-preview","unverified","native-contract-and-billing-review-required","https://ai.google.dev/gemini-api/docs/image-generation","Review the native request/response, metering and standard conversion; do not infer unsupported from this label."
"geminiv2","51","gemini-3.1-flash-lite","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-3.1-flash-lite-image","unverified","native-contract-and-billing-review-required","https://ai.google.dev/gemini-api/docs/image-generation","Review the native request/response, metering and standard conversion; do not infer unsupported from this label."
"geminiv2","51","gemini-3.1-flash-lite-preview","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-3.1-flash-live-preview","gemini_live","existing-example-not-requalified","https://ai.google.dev/gemini-api/docs/live-api","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-3.1-flash-tts-preview","unverified","native-contract-and-billing-review-required","https://ai.google.dev/gemini-api/docs/speech-generation","Review the native request/response, metering and standard conversion; do not infer unsupported from this label."
"geminiv2","51","gemini-3.1-pro-preview","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-3.1-pro-preview-customtools","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-3.5-flash","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-3.5-flash-lite","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-3.5-live-translate-preview","gemini_live","existing-example-not-requalified","https://ai.google.dev/gemini-api/docs/live-api","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-3.5-transcribe","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-3.5-transcribe-live","gemini_live","existing-example-not-requalified","https://ai.google.dev/gemini-api/docs/live-api","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-3.6-flash","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-3.7-flash","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-3.8-flash","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-3.8-live","gemini_live","existing-example-not-requalified","https://ai.google.dev/gemini-api/docs/live-api","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-3.8-live-extended-thinking","gemini_live","existing-example-not-requalified","https://ai.google.dev/gemini-api/docs/live-api","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-embedding-001","embeddings","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/embeddings/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-embedding-2","embeddings","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/embeddings/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-embedding-2-preview","embeddings","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/embeddings/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-omni-1.1-flash","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"geminiv2","51","gemini-omni-flash-preview","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"geminiv2","51","gemini-robotics-er-1.5-preview","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-robotics-er-1.6-preview","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-robotics-er-2-preview","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemini-robotics-er-2-streaming-preview","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemma-2-27b-it","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemma-2-2b-it","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemma-2-9b-it","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"geminiv2","51","gemma-3-27b-it","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-2.0","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-2.1","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-3-5-haiku-20241022","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-3-5-haiku-latest","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-3-5-sonnet-20240620","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-3-5-sonnet-20241022","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-3-5-sonnet-latest","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-3-7-sonnet-20250219","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-3-7-sonnet-latest","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-3-haiku-20240307","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-3-opus-20240229","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-3-sonnet-20240229","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-fable-5","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-fable-5-1","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-haiku-4-5","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-haiku-4-5-20251001","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-instant-1.2","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-mythos-5","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-mythos-5-1","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-opus-4-0","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-opus-4-1","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-opus-4-1-20250805","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-opus-4-20250514","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-opus-4-5","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-opus-4-5-20251101","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-opus-4-6","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-opus-4-7","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-opus-4-8","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-opus-5","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-sonnet-4-0","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-sonnet-4-20250514","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-sonnet-4-5","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-sonnet-4-5-20250929","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-sonnet-4-6","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"anthropic","52","claude-sonnet-5","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"fireworks","54","BAAI/bge-base-en-v1.5","embeddings","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/embeddings/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"fireworks","54","BAAI/bge-small-en-v1.5","embeddings","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/embeddings/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"fireworks","54","WhereIsAI/UAE-Large-V1","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"fireworks","54","accounts/fireworks/models/dbrx-instruct","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"fireworks","54","accounts/fireworks/models/deepseek-r1-0528","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"fireworks","54","accounts/fireworks/models/deepseek-v3","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"fireworks","54","accounts/fireworks/models/deepseek-v3p1","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"fireworks","54","accounts/fireworks/models/deepseek-v3p2","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"fireworks","54","accounts/fireworks/models/deepseek-v4-flash","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"fireworks","54","accounts/fireworks/models/deepseek-v4-flash-0731","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
